WKT,ID,名前,EN,住所,URL,無人化日,廃止日,スタンプ設置,住所判定用
"POINT (136.29850966249845 36.01509918853825)",20401.0,福井県立一乗谷朝倉氏遺跡資料館,Ichijodani Asakura Family Site Museum,〒910-2152 福井県福井市安波賀町4-10,https://stamp.funakiya.com/ichijodani-museum.html,,,設置あり,36.01509918853825, 136.29850966249845
"POINT (137.10958679094315 36.77889457040892)",20414.0,巡視船やひこ,,〒934-0023 富山県射水市海王町,https://stamp.funakiya.com/kaiho-yahiko.html,,,設置あり,36.77889457040892, 137.10958679094315
"POINT (137.1102663631582 36.78021918997385)",20415.0,帆船海王丸,,〒934-0023 富山県射水市海王町8,https://stamp.funakiya.com/kaiwomaru.html,,,設置あり,36.78021918997385, 137.1102663631582
"POINT (137.10923084199385 36.78110328119499)",20416.0,海王丸パーク,,〒934-0023 富山県射水市海王町8,https://stamp.funakiya.com/kaiwomarupark.html,,,設置あり,36.78110328119499, 137.10923084199385
"POINT (137.23341674228038 36.76023056128345)",20417.0,岩瀬カナル会館,,〒931-8378 富山県富山市岩瀬天神町48,https://stamp.funakiya.com/iwasecanal.html,,,設置あり,36.76023056128345, 137.23341674228038
"POINT (135.7422732343805 34.98709791785372)",20518.0,京都鉄道博物館,,〒600-8835 京都府京都市下京区観喜寺町,https://stamp.funakiya.com/kyoto-railwaymuseum.html,,,設置あり,34.98709791785372, 135.7422732343805
"POINT (135.75925005656805 34.98752000733306)",20528.0,京都タワー,Kyoto Tower,〒600-8175 京都府京都市下京区烏丸通七条下ル東塩小路町721-1,https://stamp.funakiya.com/kyoto-tower.html,,,設置あり,34.98752000733306, 135.75925005656805
"POINT (139.61791 35.92142)",20605.0,鉄道博物館,The Railway Museum,〒330-0852 埼玉県さいたま市大宮区大成町3-47,https://stamp.funakiya.com/omiya-railwaymuseum.html,,,設置あり,35.92142, 139.61791
"POINT (139.76331 35.66254)",20615.0,浜離宮恩賜庭園,,〒104-0046 東京都中央区浜離宮庭園1-1,https://stamp.funakiya.com/hamarikyu-park.html,,,設置あり,35.66254, 139.76331
"POINT (139.75804 35.65574)",20628.0,旧芝離宮恩賜庭園,Kyū Shiba Rikyū Garden,〒108-0022 東京都港区海岸1-4-1,https://stamp.funakiya.com/kyushibarikyu-park.html,,,設置あり,35.65574, 139.75804
"POINT (139.77293 35.7172)",20716.0,東京都美術館,Tokyo Metropolitan Art Museum,〒110-0007 東京都台東区上野公園8-36,https://stamp.funakiya.com/tobikan.html,,,設置あり,35.7172, 139.77293
"POINT (140.45908 37.75414)",20745.0,福島市観光案内所,Fukushima City Tourist Infomation Center,〒960-8031 福島県福島市栄町1-1,https://stamp.funakiya.com/fukushima-kanko.html,,,設置あり,37.75414, 140.45908
"POINT (140.62612977587835 38.003738564213705)",20781.0,白石市観光案内所,Shiroishi City Tourist Infomation Center,〒989-0243 宮城県白石市沢目137,https://stamp.funakiya.com/shiroishi-kanko.html,,,設置あり,38.003738564213705, 140.62612977587835
"POINT (141.06241757840093 38.369583144317396)",20845.0,松島観光協会,,〒981-0213 宮城県宮城郡松島町松島町内98-1,https://stamp.funakiya.com/matsushima-kanko.html,,,設置あり,38.369583144317396, 141.06241757840093
"POINT (140.92947526786764 38.137929550460534)",20857.0,仙台空港,Sendai Airport,〒981-1201 宮城県名取市下増田南原,https://stamp.funakiya.com/sendai-airport.html,,,設置あり,38.137929550460534, 140.92947526786764
"POINT (140.4356772541784 38.31154457477672)",20882.0,山寺観光協会,Yamadera Tourism Association,〒999-3301 山形県山形市山寺4495-15,https://stamp.funakiya.com/yamadera-kanko.html,,,設置あり,38.31154457477672, 140.4356772541784
"POINT (140.36631793423456 38.41068410455271)",20886.0,山形空港,Yamagata Airport,〒999-3776 山形県東根市羽入柏原新林3008,https://stamp.funakiya.com/yamagata-airport.html,,,設置あり,38.41068410455271, 140.36631793423456
"POINT (140.32753717318343 38.2488468325191)",20898.0,山形市観光案内センター 山形駅観光案内所,Yamagata Station Tourist Infomation Center,〒990-0039 山形県山形市香澄町1-1-1,https://stamp.funakiya.com/yamagata-kanko.html,,,設置あり,38.2488468325191, 140.32753717318343
"POINT (140.27820478409689 38.152503579789084)",20917.0,上山市観光物産協会,Kaminoyama City Tourism and Products Association,〒999-3153 山形県上山市十日町1-3,https://stamp.funakiya.com/kaminoyama-kanko.html,,,設置あり,38.152503579789084, 140.27820478409689
"POINT (140.27280338968106 38.15729487076148)",20918.0,かみのやま温泉,,〒999-3141 山形県上山市新湯1,https://stamp.funakiya.com/kaminoyama-onsen.html,,,設置あり,38.15729487076148, 140.27280338968106
"POINT (140.14928672543613 38.047038264505474)",21003.0,南陽市総合観光物産センター,,〒999-2241 山形県南陽市郡山番外地,https://stamp.funakiya.com/nanyo-kanko.html,,,設置あり,38.047038264505474, 140.14928672543613
"POINT (140.12805212108626 37.909582589089624)",21066.0,置賜広域観光案内センター,,〒992-0027 山形県米沢市駅前1-1-43,https://stamp.funakiya.com/yonezawa-kanko.html,,,設置あり,37.909582589089624, 140.12805212108626
"POINT (139.88062 37.729)",21074.0,日中線記念館,,〒966-0101 福島県喜多方市熱塩加納町熱塩前田丁602-2,https://stamp.funakiya.com/nittyuline-museum.html,,,設置あり,37.729, 139.88062
"POINT (139.92919 37.50198)",21155.0,会津町方伝承館,,〒965-0042 福島県会津若松市大町2-8-8,https://stamp.funakiya.com/aizu-denshokan.html,,,設置あり,37.50198, 139.92919
"POINT (139.92966 37.48781)",21157.0,鶴ヶ城,,〒965-0873 福島県会津若松市追手町1-1,https://stamp.funakiya.com/tsurugajo.html,,,設置あり,37.48781, 139.92966
"POINT (139.95329 37.50455)",21158.0,白虎隊記念館,,〒965-0003 福島県会津若松市一箕町八幡弁天下33,https://stamp.funakiya.com/byakkotai-museum.html,,,設置あり,37.50455, 139.95329
"POINT (133.08335056267302 34.40067049654975)",21216.0,三原観光協会,,〒723-0014 広島県三原市城町1-1-1,https://stamp.funakiya.com/mihara-kanko.html,,,設置あり,34.40067049654975, 133.08335056267302
"POINT (139.77639965474586 35.61933384589402)",21222.0,日本科学未来館,,〒135-0064 東京都江東区青海2-3-6,https://stamp.funakiya.com/miraikan.html,,,設置あり,35.61933384589402, 139.77639965474586
"POINT (139.97956 36.11324)",21229.0,常総市地域交流センター 豊田城,,〒300-2706 茨城県常総市新石下2010,https://stamp.funakiya.com/joso-toyodajo.html,,,設置あり,36.11324, 139.97956
"POINT (140.08888 36.46305)",21238.0,益子町観光協会,Mashiko Town Tourist Association,〒321-4217 栃木県芳賀郡益子町益子1539-2,https://stamp.funakiya.com/mashiko-kanko.html,,,設置あり,36.46305, 140.08888
"POINT (139.6560273099587 35.284634404737695)",21298.0,ヴェルニー記念館,,〒238-0045 神奈川県横須賀市東逸見町1-1,https://stamp.funakiya.com/verny-museum.html,,,設置あり,35.284634404737695, 139.6560273099587
"POINT (139.67436414708726 35.28514736463682)",21299.0,記念艦三笠,,〒238-0003 神奈川県横須賀市稲岡町82-14,https://stamp.funakiya.com/mikasa-park.html,,,設置あり,35.28514736463682, 139.67436414708726
"POINT (139.15494032578297 35.24971483923867)",21473.0,小田原市郷土文化館,,〒250-0014 神奈川県小田原市城内7-8,https://stamp.funakiya.com/odawara-kyodobunka.html,,,設置あり,35.24971483923867, 139.15494032578297
"POINT (139.15574223629235 35.25063967343986)",21474.0,小田原城歴史見聞館,,〒250-0014 神奈川県小田原市城内6-1,https://stamp.funakiya.com/odawarajo-history.html,,,設置あり,35.25063967343986, 139.15574223629235
"POINT (135.84669389933774 34.51351642118124)",21542.0,桜井観光案内所,Sakurai Tourist Office,〒633-0091 奈良県桜井市桜井190-2,https://stamp.funakiya.com/sakurai-kanko.html,,,設置あり,34.51351642118124, 135.84669389933774
"POINT (137.2114886773488 36.69280852485691)",21554.0,富山市郷土博物館,,〒930-0081 富山県富山市本丸1-62,https://stamp.funakiya.com/toyamajo.html,,,設置あり,36.69280852485691, 137.2114886773488
"POINT (137.0208521704204 36.74663597851429)",21558.0,高岡市立博物館,,〒933-0044 富山県高岡市古城1-5,https://stamp.funakiya.com/takaoka-history.html,,,設置あり,36.74663597851429, 137.0208521704204
"POINT (137.02220962377805 36.74733073684669)",21559.0,高岡古城公園動物園,,〒933-0044 富山県高岡市古城1-6,https://stamp.funakiya.com/takaoka-zoo.html,,,設置あり,36.74733073684669, 137.02220962377805
"POINT (137.1895479509018 36.643650891642544)",21563.0,富山空港,Toyama Airport,〒939-8252 富山県富山市秋ケ島35,https://stamp.funakiya.com/toyama-airport.html,,,設置あり,36.643650891642544, 137.1895479509018
"POINT (136.41285177802098 36.40184724231901)",21565.0,小松空港,Komatsu Airport,〒923-0993 石川県小松市浮柳町ヨ50,https://stamp.funakiya.com/komatsu-airport.html,,,設置あり,36.40184724231901, 136.41285177802098
"POINT (139.85444519219084 34.982442352090274)",21652.0,館山城,Tateyama Castle,〒294-0036 千葉県館山市館山351-2,https://stamp.funakiya.com/tateyamajo.html,,,設置あり,34.982442352090274, 139.85444519219084
"POINT (139.772221 35.666559)",21665.0,築地本願寺,,〒104-0045 東京都中央区築地3-15-1,https://stamp.funakiya.com/tsukijihongwanji.html,,,設置あり,35.666559, 139.772221
"POINT (139.74542 35.65857)",21667.0,東京タワー,Tokyo Tower,〒105-0011 東京都港区芝公園4-2-8,https://stamp.funakiya.com/tokyotower.html,,,設置あり,35.65857, 139.74542
"POINT (135.11877437634033 35.29638241735718)",21878.0,福知山観光案内所,,〒620-0045 京都府福知山市駅前町439,https://stamp.funakiya.com/fukuchiyama-kanko.html,,,設置あり,35.29638241735718, 135.11877437634033
"POINT (139.729419 35.534655)",21887.0,川崎大師平間寺,Kawasaki Daishi (Heiken-ji),〒210-0816 神奈川県川崎市川崎区大師町4-48,https://stamp.funakiya.com/kawasakidaishi.html,,,設置あり,35.534655, 139.729419
"POINT (139.89691 36.56181)",21894.0,旧篠原家住宅,,〒321-0966 栃木県宇都宮市今泉1-4-33,https://stamp.funakiya.com/kyushinoharake.html,,,設置あり,36.56181, 139.89691
"POINT (140.15474653140657 36.65380719760771)",21895.0,山あげ会館,,〒321-0628 栃木県那須烏山市金井2-5-2,https://stamp.funakiya.com/yamaagekaikan.html,,,設置あり,36.65380719760771, 140.15474653140657
"POINT (135.1759999395475 33.911421467599524)",21930.0,喫茶山っ子,,〒649-1341 和歌山県御坊市藤田町藤井1865-1,https://stamp.funakiya.com/cafe-yamakko.html,,,設置あり,33.911421467599524, 135.1759999395475
"POINT (135.36055925874297 33.66218274772303)",21953.0,南紀白浜空港,Nanki-Shirahama Airport,〒649-2211 和歌山県西牟婁郡白浜町2926,https://stamp.funakiya.com/shirahama-airport.html,,,設置あり,33.66218274772303, 135.36055925874297
"POINT (135.754318 33.437607)",21959.0,潮岬灯台,Shionomisaki Lighthouse,〒649-3502 和歌山県東牟婁郡串本町潮岬2877,https://stamp.funakiya.com/shionomisakitoudai.html,,,設置あり,33.437607, 135.754318
"POINT (135.7820250353081 33.4755239396955)",21960.0,串本町観光協会,Kushimoto Town Tourist Infomation Center,〒649-3503 和歌山県東牟婁郡串本町串本33,https://stamp.funakiya.com/kushimoto-kanko.html,,,設置あり,33.4755239396955, 135.7820250353081
"POINT (135.8966957792571 33.79047806986528)",22008.0,熊野川川舟センター,,〒647-1212 和歌山県新宮市熊野川町田長47,https://stamp.funakiya.com/kumanogawa-kawabune.html,,,設置あり,33.79047806986528, 135.8966957792571
"POINT (135.90025907250728 33.87060758175031)",22009.0,トロッコ瀞流荘駅,,〒519-5417 三重県熊野市紀和町小川口158,https://stamp.funakiya.com/seiryusou-torokko.html,,,設置あり,33.87060758175031, 135.90025907250728
"POINT (136.09938548191073 33.8895010890899)",22034.0,熊野市観光協会,Kumano City Tourist Infomation Center,〒519-4324 三重県熊野市井戸町653-12,https://stamp.funakiya.com/kumanoshi-kanko.html,,,設置あり,33.8895010890899, 136.09938548191073
"POINT (136.27364868692652 34.16944062392864)",22059.0,紀北町観光協会（始神テラス）,,〒519-3204 三重県北牟婁郡紀北町東長島2410-73,https://stamp.funakiya.com/kihoku-kanko.html,,,設置あり,34.16944062392864, 136.27364868692652
"POINT (139.64267403003723 35.86969822098721)",22161.0,埼玉県立近代美術館,The Museum Of Modern Art, Saitama,〒330-0061 埼玉県さいたま市浦和区常盤9-30-1,https://stamp.funakiya.com/saitama-modernmuseum.html,,,設置あり,35.86969822098721, 139.64267403003723
"POINT (138.9503490171968 34.97907855689063)",22173.0,伊豆市観光案内所,,〒410-2407 静岡県伊豆市柏久保631-7,https://stamp.funakiya.com/shuzenji-kanko.html,,,設置あり,34.97907855689063, 138.9503490171968
"POINT (138.9284321476889 35.02665103000856)",22180.0,伊豆の国パノラマパーク,,〒410-2211 静岡県伊豆の国市長岡260-1,https://stamp.funakiya.com/izunokumi-panoramapark.html,,,設置あり,35.02665103000856, 138.9284321476889
"POINT (138.96206418516851 35.03964864181351)",22182.0,韮山反射炉,,〒410-2113 静岡県伊豆の国市中鳴滝入268,https://stamp.funakiya.com/nirayamahansyaro.html,,,設置あり,35.03964864181351, 138.96206418516851
"POINT (138.96267988448344 35.03934278723102)",22183.0,蔵屋鳴沢 反射炉物産館たんなん,,〒410-2113 静岡県伊豆の国市中272-1,https://stamp.funakiya.com/nirayamahansyaro-shop.html,,,設置あり,35.03934278723102, 138.96267988448344
"POINT (138.85443203527979 35.08152672182262)",22186.0,沼津港大型展望水門びゅうお,,〒410-0867 静岡県沼津市千本1905-27,https://stamp.funakiya.com/numazu-byuo.html,,,設置あり,35.08152672182262, 138.85443203527979
"POINT (139.77423 35.71405)",22198.0,上野恩賜公園管理所,Ueno Park,〒110-0007 東京都台東区上野公園5-20,https://stamp.funakiya.com/ueno-park.html,,,設置あり,35.71405, 139.77423
"POINT (139.7710959413718 35.71214261638001)",22199.0,不忍池辯天堂,,〒110-0007 東京都台東区上野公園2-1,https://stamp.funakiya.com/kaneijibentendo.html,,,設置あり,35.71214261638001, 139.7710959413718
"POINT (140.15129 36.93549)",22215.0,幸福の科学総本山・那須精舎,,〒329-3434 栃木県那須郡那須町梁瀬493-1,https://stamp.funakiya.com/hs-nasu.html,,,設置あり,36.93549, 140.15129
"POINT (140.1523 36.93532)",22216.0,幸福の科学総本山・那須精舎付属来世幸福園,,〒329-3434 栃木県那須郡那須町梁瀬493-1,https://stamp.funakiya.com/hs-nasuraise.html,,,設置あり,36.93532, 140.1523
"POINT (139.86777 36.5636)",22217.0,幸福の科学総本山・正心館,,〒320-0837 栃木県宇都宮市弥生2-14-3,https://stamp.funakiya.com/hs-shoshinkan.html,,,設置あり,36.5636, 139.86777
"POINT (139.8677831834524 36.56360340773496)",22218.0,幸福の科学総本山・未来館,,〒320-0043 栃木県宇都宮市桜3-2-48,https://stamp.funakiya.com/hs-miraikan.html,,,設置あり,36.56360340773496, 139.8677831834524
"POINT (139.5721053289308 36.74732007060133)",22219.0,幸福の科学総本山・日光精舎,,〒321-1449 栃木県日光市丹勢631-24,https://stamp.funakiya.com/hs-nikko.html,,,設置あり,36.74732007060133, 139.5721053289308
"POINT (140.21247 37.13129)",22296.0,白河集古苑,,〒961-0074 福島県白河市郭内1-73,https://stamp.funakiya.com/shirakawa-shukoen.html,,,設置あり,37.13129, 140.21247
"POINT (140.21369 37.1324)",22297.0,白河小峰城,,〒961-0074 福島県白河市郭内,https://stamp.funakiya.com/shirakawakominejo.html,,,設置あり,37.1324, 140.21369
"POINT (139.592386 35.587858)",22355.0,電車とバスの博物館,Train and Bus Museum,〒216-0033 神奈川県川崎市宮前区宮崎2-10-12,https://stamp.funakiya.com/tokyu-museum.html,,,設置あり,35.587858, 139.592386
"POINT (129.9223186695406 32.91455567552028)",22419.0,長崎空港,Nagasaki Airport,〒856-0816 長崎県大村市箕島町593,https://stamp.funakiya.com/nagasaki-airport.html,,,設置あり,32.91455567552028, 129.9223186695406
"POINT (129.87620350365668 33.27196024293973)",22481.0,伊万里市観光協会,Imari City Tourist Infomation Center,〒848-0041 佐賀県伊万里市新天町622-13,https://stamp.funakiya.com/imari-kanko.html,,,設置あり,33.27196024293973, 129.87620350365668
"POINT (130.49133879499323 33.370060052700005)",22526.0,新鳥栖駅観光案内所,Shin-Tosu Station Tourist Infomation Center,〒841-0071 佐賀県鳥栖市原古賀一本松220-2,https://stamp.funakiya.com/shintosu-kanko.html,,,設置あり,33.370060052700005, 130.49133879499323
"POINT (130.29749412841798 33.2640242345038)",22535.0,佐賀市観光案内所,Saga City Tourist Infomation Center,〒840-0801 佐賀県佐賀市駅前中央1-11-10,https://stamp.funakiya.com/saga-kanko.html,,,設置あり,33.2640242345038, 130.29749412841798
"POINT (131.03136830210147 33.83962887949338)",22570.0,北九州空港,Kitakyushu Airport,〒800-0306 福岡県北九州市小倉南区空港北町6,https://stamp.funakiya.com/kitakyushu-airport.html,,,設置あり,33.83962887949338, 131.03136830210147
"POINT (130.96282715390055 33.94384149671132)",22601.0,九州鉄道記念館,Kyushu Railway History Museum,〒801-0833 福岡県北九州市門司区清滝2-3-29,https://stamp.funakiya.com/kyushurailway-historymuseum.html,,,設置あり,33.94384149671132, 130.96282715390055
"POINT (130.9625050033616 33.945697770588744)",22602.0,旧門司三井倶楽部,,〒801-0852 福岡県北九州市門司区港町7-1,https://stamp.funakiya.com/moji-mitsuiclub.html,,,設置あり,33.945697770588744, 130.9625050033616
"POINT (130.92245294181788 33.95047187118869)",22605.0,下関駅観光案内所,Shimonoseki Station Tourist Infomation Center,〒750-0025 山口県下関市竹崎町4-3-1,https://stamp.funakiya.com/shimonoseki-kanko.html,,,設置あり,33.95047187118869, 130.92245294181788
"POINT (137.43658396365697 34.72111953444942)",22649.0,豊橋総合動植物公園（のんほいパーク）,,〒441-3147 愛知県豊橋市大岩町大穴1-238,https://stamp.funakiya.com/nonhoipark.html,,,設置あり,34.72111953444942, 137.43658396365697
"POINT (138.73362779078474 35.394201598867085)",22655.0,山梨県営五合目総合管理センター,,〒403-0005 山梨県富士吉田市上吉田小御岳下5617,https://stamp.funakiya.com/fujisan-5gomeinfo.html,,,設置あり,35.394201598867085, 138.73362779078474
"POINT (138.73341150622423 35.394591513010795)",22656.0,富士山みはらし,,〒403-0005 山梨県富士吉田市上吉田小御岳下5617,https://stamp.funakiya.com/fujisan-miharashi.html,,,設置あり,35.394591513010795, 138.73341150622423
"POINT (138.73338553791453 35.394422076341094)",22657.0,富士山五合目こみたけ売店,,〒403-0005 山梨県富士吉田市上吉田小御岳下5617,https://stamp.funakiya.com/fujisan-komitake.html,,,設置あり,35.394422076341094, 138.73338553791453
"POINT (138.73305806405392 35.39457812718351)",22658.0,富士山五合目簡易郵便局,,〒401-0320 山梨県南都留郡郡鳴沢村富士山8545-1,https://stamp.funakiya.com/fujisan-5gomeyubin.html,,,設置あり,35.39457812718351, 138.73305806405392
"POINT (138.74148974275406 35.374064365976096)",22659.0,富士山吉田口八合目山小屋 太子館,,〒403-0005 山梨県富士吉田市上吉田北向,https://stamp.funakiya.com/fujisan-8gometaishikan.html,,,設置あり,35.374064365976096, 138.74148974275406
"POINT (132.5558543662628 34.24113718923021)",22673.0,大和ミュージアム,,〒737-0029 広島県呉市宝町5-20,https://stamp.funakiya.com/yamato-museum.html,,,設置あり,34.24113718923021, 132.5558543662628
"POINT (132.55526416952452 34.24214997339154)",22674.0,海上自衛隊呉史料館,,〒737-0029 広島県呉市宝町5-32,https://stamp.funakiya.com/jmsdf-kure-museum.html,,,設置あり,34.24214997339154, 132.55526416952452
"POINT (132.9104725593871 34.34689183423397)",22677.0,竹原町並み保存センター,,〒725-0022 広島県竹原市本町3-11-7,https://stamp.funakiya.com/takehara-machinami.html,,,設置あり,34.34689183423397, 132.9104725593871
"POINT (133.20149347848468 34.410671153818015)",22685.0,千光寺山ロープウェイ山麓駅,,〒722-0046 広島県尾道市長江1-3-3,https://stamp.funakiya.com/senkojiyamaropeway-sanroku.html,,,設置あり,34.410671153818015, 133.20149347848468
"POINT (133.1975867784072 34.410576457008794)",22686.0,千光寺山ロープウェイ山頂駅,,〒722-0033 広島県尾道市東土堂町20-1,https://stamp.funakiya.com/senkojiyamaropeway-sancho.html,,,設置あり,34.410576457008794, 133.1975867784072
"POINT (133.20524505340322 34.409575787014)",22689.0,おのみち映画資料館,,〒722-0045 広島県尾道市久保1-14-10,https://stamp.funakiya.com/onomichi-movie-museum.html,,,設置あり,34.409575787014, 133.20524505340322
"POINT (133.2048112067657 34.40972840610985)",22690.0,おのみち歴史博物館,,〒722-0045 広島県尾道市久保1-14-1,https://stamp.funakiya.com/onomichi-history-museum.html,,,設置あり,34.40972840610985, 133.2048112067657
"POINT (133.19818934175106 34.40653611642796)",22691.0,尾道商業会議所記念館,,〒722-0035 広島県尾道市土堂1-8-8,https://stamp.funakiya.com/onomichi-commerce-museum.html,,,設置あり,34.40653611642796, 133.19818934175106
"POINT (133.3610775615792 34.49113457689954)",22692.0,福山城博物館,Fukuyama Castle Museum,〒720-0061 広島県福山市丸之内1-8,https://stamp.funakiya.com/fukuyamajo.html,,,設置あり,34.49113457689954, 133.3610775615792
"POINT (137.58279306149106 36.81625716669328)",22701.0,宇奈月温泉観光案内所,Unazuki-Onsen Tourist Infomation Center,〒938-0282 富山県黒部市宇奈月温泉256-11,https://stamp.funakiya.com/unazukionsen-kanko.html,,,設置あり,36.81625716669328, 137.58279306149106
"POINT (137.58573710533219 36.81486527627855)",22705.0,黒部川電気記念館,,〒938-0282 富山県黒部市宇奈月温泉483-4,https://stamp.funakiya.com/kurobegawa-denki-museum.html,,,設置あり,36.81486527627855, 137.58573710533219
"POINT (137.65744346561306 36.697084910731355)",22710.0,欅平ビジターセンター,,〒938-0200 富山県黒部市宇奈月町黒部奥山,https://stamp.funakiya.com/keyakidaira-visitorcenter.html,,,設置あり,36.697084910731355, 137.65744346561306
"POINT (134.6180510013362 34.134638428367545)",22762.0,徳島飛行場,Tokushima Airport,〒771-0213 徳島県板野郡松茂町豊久朝日野16-2,https://stamp.funakiya.com/tokushima-airport.html,,,設置あり,34.134638428367545, 134.6180510013362
"POINT (134.52202643570632 34.13008014246847)",22774.0,勝瑞城館跡,,〒771-1270 徳島県板野郡藍住町勝瑞東勝地29-2,https://stamp.funakiya.com/shozuijo.html,,,設置あり,34.13008014246847, 134.52202643570632
"POINT (133.79310337078334 34.29200807817066)",22813.0,丸亀市観光協会,,〒763-0045 香川県丸亀市新町6-2,https://stamp.funakiya.com/marugame-kanko.html,,,設置あり,34.29200807817066, 133.79310337078334
"POINT (133.18812605570534 33.91319969916562)",22845.0,西条市観光交流センター,,〒793-0030 愛媛県西条市大町798-1,https://stamp.funakiya.com/saijo-kanko.html,,,設置あり,33.91319969916562, 133.18812605570534
"POINT (133.18803241210196 33.91269756923594)",22846.0,十河信二記念館,,〒793-0030 愛媛県西条市大町798-1,https://stamp.funakiya.com/shikoku-sogomuseum.html,,,設置あり,33.91269756923594, 133.18803241210196
"POINT (133.18885924621637 33.91217802120808)",22847.0,四国鉄道文化館,,〒793-0030 愛媛県西条市大町798-1,https://stamp.funakiya.com/shikoku-tetsudopark.html,,,設置あり,33.91217802120808, 133.18885924621637
"POINT (132.7045472943826 33.82905454354563)",22877.0,松山空港,Matsuyama Airport,〒791-8042 愛媛県松山市南吉田町2731,https://stamp.funakiya.com/matsuyama-airport.html,,,設置あり,33.82905454354563, 132.7045472943826
"POINT (132.78517407650622 33.85222631501761)",22881.0,道後温泉椿の湯,,〒790-0842 愛媛県松山市道後湯之町19-22,https://stamp.funakiya.com/dogoonsen-tsubaki.html,,,設置あり,33.85222631501761, 132.78517407650622
"POINT (132.78641002400389 33.85207316273164)",22882.0,道後温泉本館,,〒790-0842 愛媛県松山市道後湯之町5-6,https://stamp.funakiya.com/dogoonsen-honkan.html,,,設置あり,33.85207316273164, 132.78641002400389
"POINT (132.64621890884985 33.54876999442522)",22897.0,内子旅の案内所 旅里庵,,〒791-3301 愛媛県喜多郡内子町内子駅前,https://stamp.funakiya.com/uchiko-kanko.html,,,設置あり,33.54876999442522, 132.64621890884985
"POINT (133.6742076383977 33.547670035827394)",22956.0,高知空港,Kochi Airport,〒783-0096 高知県南国市久枝乙58,https://stamp.funakiya.com/kochi-airport.html,,,設置あり,33.547670035827394, 133.6742076383977
"POINT (133.68497508008176 33.60694770112548)",22981.0,香美市いんふぉめーしょん,,〒782-0031 高知県香美市土佐山田町東本町1-5-1,https://stamp.funakiya.com/kami-kanko.html,,,設置あり,33.60694770112548, 133.68497508008176
"POINT (133.6242199865763 33.58675339468071)",22991.0,れストランゆず庵,,〒783-0047 高知県南国市岡豊町常通寺島109-1,https://stamp.funakiya.com/kochi-yuzuan.html,,,設置あり,33.58675339468071, 133.6242199865763
"POINT (134.17725945986425 33.246082363942776)",22997.0,室戸市観光協会案内所,,〒781-7101 高知県室戸市室戸岬町6939,https://stamp.funakiya.com/murotomisaki.html,,,設置あり,33.246082363942776, 134.17725945986425
"POINT (134.18652154605888 33.299175236124135)",22998.0,室戸世界ジオパークセンター,,〒781-7101 高知県室戸市室戸岬町1810-2,https://stamp.funakiya.com/muroto-geopark.html,,,設置あり,33.299175236124135, 134.18652154605888
"POINT (134.01834183257452 34.21882652483086)",23030.0,高松空港,Takamatsu Airport,〒761-1401 香川県高松市香南町岡1312-7,https://stamp.funakiya.com/takamatsu-airport.html,,,設置あり,34.21882652483086, 134.01834183257452
"POINT (134.17418848157462 34.22172820409105)",23036.0,前山おへんろ交流サロン,,〒769-2305 香川県さぬき市前山936,https://stamp.funakiya.com/maeyama-ohenrosalon.html,,,設置あり,34.22172820409105, 134.17418848157462
"POINT (134.61083461959927 34.18860738207637)",23050.0,鳴門市観光情報センター,,〒772-0011 徳島県鳴門市撫養町大桑島濘岩75-1,https://stamp.funakiya.com/naruto-kanko.html,,,設置あり,34.18860738207637, 134.61083461959927
"POINT (139.6936307674375 35.284644128323436)",23051.0,猿島公園,,〒238-0019 神奈川県横須賀市猿島1,https://stamp.funakiya.com/sarushima-kanko.html,,,設置あり,35.284644128323436, 139.6936307674375
"POINT (139.71191550755813 35.224573840745194)",23052.0,ペリー記念館,Perry Commemorative Museum,〒239-0831 神奈川県横須賀市久里浜7-15-1,https://stamp.funakiya.com/perrypark.html,,,設置あり,35.224573840745194, 139.71191550755813
"POINT (139.7153498325634 35.22008375205174)",23053.0,東京湾フェリー久里浜港,,〒239-0831 神奈川県横須賀市久里浜8-17-20,https://stamp.funakiya.com/tokyowanferry-kurihama.html,,,設置あり,35.22008375205174, 139.7153498325634
"POINT (137.24287257251336 35.808396829461415)",23084.0,下呂温泉湯之島五ヶ所まいり,,〒509-2207 岐阜県下呂市湯之島801-2,https://stamp.funakiya.com/geroonsen-yunomachi.html,,,設置あり,35.808396829461415, 137.24287257251336
"POINT (137.3886440815134 35.30483459684709)",23102.0,大正村浪漫亭,,〒509-7706 岐阜県恵那市明智町456,https://stamp.funakiya.com/nihontaishomura-romantei.html,,,設置あり,35.30483459684709, 137.3886440815134
"POINT (137.39034360844303 35.3048696498716)",23109.0,日本大正村役場,,〒509-7706 岐阜県恵那市明智町1884-3,https://stamp.funakiya.com/nihontaishomura-yakuba.html,,,設置あり,35.3048696498716, 137.39034360844303
"POINT (133.99981186781332 35.05329050747741)",23206.0,津山まなびの鉄道館,,〒708-0882 岡山県津山市大谷,https://stamp.funakiya.com/tsuyama-manabi.html,,,設置あり,35.05329050747741, 133.99981186781332
"POINT (134.00488334058858 35.06078783414926)",23207.0,津山観光センター,Tsuyama Tourist Infomation Center,〒708-0022 岡山県津山市山下97-1,https://stamp.funakiya.com/tsuyama-kanko.html,,,設置あり,35.06078783414926, 134.00488334058858
